BodyAcc;GravityAcc;BodyGyro;subject;Activity;time
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:31:53.600
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:31:56.160
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:31:58.720
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:32:01.280
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:32:03.840
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:32:06.400
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:32:08.960
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:32:11.520
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:32:14.080
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:32:16.640
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:32:19.200
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:32:21.760
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:32:24.320
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:32:26.880
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:32:29.440
b;a;b;18;STANDING;2010-01-01 16:32:32.000
b;a;b;18;STANDING;2010-01-01 16:32:34.560
b;a;b;18;STANDING;2010-01-01 16:32:37.120
b;a;b;18;STANDING;2010-01-01 16:32:39.680
b;a;b;18;STANDING;2010-01-01 16:32:42.240
b;a;b;18;STANDING;2010-01-01 16:32:44.800
b;a;b;18;STANDING;2010-01-01 16:32:47.360
b;a;b;18;STANDING;2010-01-01 16:32:49.920
b;a;b;18;STANDING;2010-01-01 16:32:52.480
b;a;b;18;STANDING;2010-01-01 16:32:55.040
b;a;b;18;STANDING;2010-01-01 16:32:57.600
b;a;b;18;STANDING;2010-01-01 16:33:00.160
b;a;b;18;STANDING;2010-01-01 16:33:02.720
b;a;b;18;STANDING;2010-01-01 16:33:05.280
b;a;b;18;STANDING;2010-01-01 16:33:07.840
b;a;b;18;STANDING;2010-01-01 16:33:10.400
b;a;b;18;STANDING;2010-01-01 16:33:12.960
b;a;b;18;STANDING;2010-01-01 16:33:15.520
b;a;b;18;STANDING;2010-01-01 16:33:18.080
b;a;b;18;STANDING;2010-01-01 16:33:20.640
b;a;b;18;STANDING;2010-01-01 16:33:23.200
b;a;b;18;STANDING;2010-01-01 16:33:25.760
b;a;b;18;STANDING;2010-01-01 16:33:28.320
b;a;b;18;STANDING;2010-01-01 16:33:30.880
b;a;b;18;STANDING;2010-01-01 16:33:33.440
b;a;b;18;STANDING;2010-01-01 16:33:36.000
b;a;b;18;STANDING;2010-01-01 16:33:38.560
b;a;b;18;STANDING;2010-01-01 16:33:41.120
b;a;b;18;STANDING;2010-01-01 16:33:43.680
b;a;b;18;STANDING;2010-01-01 16:33:46.240
b;a;b;18;STANDING;2010-01-01 16:33:48.800
b;a;b;18;STANDING;2010-01-01 16:33:51.360
b;a;b;18;STANDING;2010-01-01 16:33:53.920
b;a;b;18;STANDING;2010-01-01 16:33:56.480
b;a;b;18;STANDING;2010-01-01 16:33:59.040
b;a;b;18;STANDING;2010-01-01 16:34:01.600
b;a;b;18;STANDING;2010-01-01 16:34:04.160
b;a;b;18;STANDING;2010-01-01 16:34:06.720
b;a;b;18;STANDING;2010-01-01 16:34:09.280
b;a;b;18;STANDING;2010-01-01 16:34:11.840
b;a;b;18;SITTING;2010-01-01 16:34:14.400
b;a;b;18;SITTING;2010-01-01 16:34:16.960
b;a;b;18;SITTING;2010-01-01 16:34:19.520
b;a;b;18;SITTING;2010-01-01 16:34:22.080
b;a;b;18;SITTING;2010-01-01 16:34:24.640
b;a;b;18;SITTING;2010-01-01 16:34:27.200
b;a;b;18;SITTING;2010-01-01 16:34:29.760
b;a;b;18;SITTING;2010-01-01 16:34:32.320
b;a;b;18;SITTING;2010-01-01 16:34:34.880
b;a;b;18;SITTING;2010-01-01 16:34:37.440
b;a;b;18;SITTING;2010-01-01 16:34:40.000
b;a;b;18;SITTING;2010-01-01 16:34:42.560
b;a;b;18;SITTING;2010-01-01 16:34:45.120
b;a;b;18;SITTING;2010-01-01 16:34:47.680
b;a;b;18;SITTING;2010-01-01 16:34:50.240
b;a;b;18;SITTING;2010-01-01 16:34:52.800
b;a;b;18;SITTING;2010-01-01 16:34:55.360
b;a;b;18;SITTING;2010-01-01 16:34:57.920
b;a;b;18;SITTING;2010-01-01 16:35:00.480
b;a;b;18;SITTING;2010-01-01 16:35:03.040
b;a;b;18;SITTING;2010-01-01 16:35:05.600
b;a;b;18;SITTING;2010-01-01 16:35:08.160
b;a;b;18;SITTING;2010-01-01 16:35:10.720
b;a;b;18;SITTING;2010-01-01 16:35:13.280
b;a;b;18;SITTING;2010-01-01 16:35:15.840
b;a;b;18;SITTING;2010-01-01 16:35:18.400
b;a;b;18;SITTING;2010-01-01 16:35:20.960
b;a;b;18;SITTING;2010-01-01 16:35:23.520
b;a;b;18;SITTING;2010-01-01 16:35:26.080
b;a;b;18;SITTING;2010-01-01 16:35:28.640
b;c;b;18;LAYING;2010-01-01 16:35:31.200
b;c;b;18;LAYING;2010-01-01 16:35:33.760
b;c;b;18;LAYING;2010-01-01 16:35:36.320
b;c;b;18;LAYING;2010-01-01 16:35:38.880
b;c;b;18;LAYING;2010-01-01 16:35:41.440
b;c;b;18;LAYING;2010-01-01 16:35:44.000
b;c;b;18;LAYING;2010-01-01 16:35:46.560
b;c;b;18;LAYING;2010-01-01 16:35:49.120
b;c;b;18;LAYING;2010-01-01 16:35:51.680
b;c;b;18;LAYING;2010-01-01 16:35:54.240
b;c;b;18;LAYING;2010-01-01 16:35:56.800
b;c;b;18;LAYING;2010-01-01 16:35:59.360
b;c;b;18;LAYING;2010-01-01 16:36:01.920
b;c;b;18;LAYING;2010-01-01 16:36:04.480
b;c;b;18;LAYING;2010-01-01 16:36:07.040
b;c;b;18;LAYING;2010-01-01 16:36:09.600
b;c;b;18;LAYING;2010-01-01 16:36:12.160
b;c;b;18;LAYING;2010-01-01 16:36:14.720
b;c;b;18;LAYING;2010-01-01 16:36:17.280
b;c;b;18;LAYING;2010-01-01 16:36:19.840
b;c;b;18;LAYING;2010-01-01 16:36:22.400
b;c;b;18;LAYING;2010-01-01 16:36:24.960
b;c;b;18;LAYING;2010-01-01 16:36:27.520
b;c;b;18;LAYING;2010-01-01 16:36:30.080
b;c;b;18;LAYING;2010-01-01 16:36:32.640
b;c;b;18;LAYING;2010-01-01 16:36:35.200
b;c;b;18;LAYING;2010-01-01 16:36:37.760
b;c;b;18;LAYING;2010-01-01 16:36:40.320
b;c;b;18;LAYING;2010-01-01 16:36:42.880
b;c;b;18;LAYING;2010-01-01 16:36:45.440
b;c;b;18;LAYING;2010-01-01 16:36:48.000
b;c;b;18;LAYING;2010-01-01 16:36:50.560
a;b;c;18;WALKING;2010-01-01 16:36:53.120
a;b;c;18;WALKING;2010-01-01 16:36:55.680
a;b;c;18;WALKING;2010-01-01 16:36:58.240
a;b;c;18;WALKING;2010-01-01 16:37:00.800
a;b;c;18;WALKING;2010-01-01 16:37:03.360
a;b;c;18;WALKING;2010-01-01 16:37:05.920
a;b;c;18;WALKING;2010-01-01 16:37:08.480
a;b;c;18;WALKING;2010-01-01 16:37:11.040
a;b;c;18;WALKING;2010-01-01 16:37:13.600
a;b;c;18;WALKING;2010-01-01 16:37:16.160
a;b;c;18;WALKING;2010-01-01 16:37:18.720
a;b;c;18;WALKING;2010-01-01 16:37:21.280
a;b;c;18;WALKING;2010-01-01 16:37:23.840
a;b;c;18;WALKING;2010-01-01 16:37:26.400
a;b;c;18;WALKING;2010-01-01 16:37:28.960
a;b;c;18;WALKING;2010-01-01 16:37:31.520
a;b;c;18;WALKING;2010-01-01 16:37:34.080
a;b;c;18;WALKING;2010-01-01 16:37:36.640
a;b;c;18;WALKING;2010-01-01 16:37:39.200
a;b;c;18;WALKING;2010-01-01 16:37:41.760
a;b;c;18;WALKING;2010-01-01 16:37:44.320
a;b;c;18;WALKING;2010-01-01 16:37:46.880
a;b;c;18;WALKING;2010-01-01 16:37:49.440
a;b;c;18;WALKING;2010-01-01 16:37:52.000
a;b;c;18;WALKING;2010-01-01 16:37:54.560
a;b;c;18;WALKING;2010-01-01 16:37:57.120
a;b;c;18;WALKING;2010-01-01 16:37:59.680
a;b;c;18;WALKING;2010-01-01 16:38:02.240
a;b;c;18;WALKING;2010-01-01 16:38:04.800
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:38:07.360
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:38:09.920
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:38:12.480
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:38:15.040
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:38:17.600
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:38:20.160
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:38:22.720
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:38:25.280
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:38:27.840
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:38:30.400
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:38:32.960
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:38:35.520
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:38:38.080
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:38:40.640
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:38:43.200
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:38:45.760
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:38:48.320
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:38:50.880
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:38:53.440
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:38:56.000
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:38:58.560
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:39:01.120
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:39:03.680
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:39:06.240
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:39:08.800
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:39:11.360
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:39:13.920
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:39:16.480
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:39:19.040
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:39:21.600
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:39:24.160
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:39:26.720
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:39:29.280
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:39:31.840
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:39:34.400
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:39:36.960
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:39:39.520
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:39:42.080
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:39:44.640
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:39:47.200
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:39:49.760
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:39:52.320
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:39:54.880
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:39:57.440
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:40:00.000
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:40:02.560
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:40:05.120
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:40:07.680
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:40:10.240
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:40:12.800
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:40:15.360
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:40:17.920
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:40:20.480
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:40:23.040
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:40:25.600
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:40:28.160
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:40:30.720
b;a;b;18;STANDING;2010-01-01 16:40:33.280
b;a;b;18;STANDING;2010-01-01 16:40:35.840
b;a;b;18;STANDING;2010-01-01 16:40:38.400
b;a;b;18;STANDING;2010-01-01 16:40:40.960
b;a;b;18;STANDING;2010-01-01 16:40:43.520
b;a;b;18;STANDING;2010-01-01 16:40:46.080
b;a;b;18;STANDING;2010-01-01 16:40:48.640
b;a;b;18;STANDING;2010-01-01 16:40:51.200
b;a;b;18;STANDING;2010-01-01 16:40:53.760
b;a;b;18;STANDING;2010-01-01 16:40:56.320
b;a;b;18;STANDING;2010-01-01 16:40:58.880
b;a;b;18;STANDING;2010-01-01 16:41:01.440
b;a;b;18;STANDING;2010-01-01 16:41:04.000
b;a;b;18;STANDING;2010-01-01 16:41:06.560
b;a;b;18;STANDING;2010-01-01 16:41:09.120
b;a;b;18;STANDING;2010-01-01 16:41:11.680
b;a;b;18;STANDING;2010-01-01 16:41:14.240
b;a;b;18;STANDING;2010-01-01 16:41:16.800
b;a;b;18;STANDING;2010-01-01 16:41:19.360
b;a;b;18;STANDING;2010-01-01 16:41:21.920
b;a;b;18;STANDING;2010-01-01 16:41:24.480
b;a;b;18;STANDING;2010-01-01 16:41:27.040
b;a;b;18;STANDING;2010-01-01 16:41:29.600
b;a;b;18;STANDING;2010-01-01 16:41:32.160
b;a;b;18;STANDING;2010-01-01 16:41:34.720
b;a;b;18;STANDING;2010-01-01 16:41:37.280
b;a;b;18;STANDING;2010-01-01 16:41:39.840
b;a;b;18;STANDING;2010-01-01 16:41:42.400
b;a;b;18;STANDING;2010-01-01 16:41:44.960
b;a;b;18;STANDING;2010-01-01 16:41:47.520
b;a;b;18;STANDING;2010-01-01 16:41:50.080
b;a;b;18;STANDING;2010-01-01 16:41:52.640
b;a;b;18;STANDING;2010-01-01 16:41:55.200
b;a;b;18;SITTING;2010-01-01 16:41:57.760
b;a;b;18;SITTING;2010-01-01 16:42:00.320
b;a;b;18;SITTING;2010-01-01 16:42:02.880
b;a;b;18;SITTING;2010-01-01 16:42:05.440
b;a;b;18;SITTING;2010-01-01 16:42:08.000
b;a;b;18;SITTING;2010-01-01 16:42:10.560
b;a;b;18;SITTING;2010-01-01 16:42:13.120
b;a;b;18;SITTING;2010-01-01 16:42:15.680
b;a;b;18;SITTING;2010-01-01 16:42:18.240
b;a;b;18;SITTING;2010-01-01 16:42:20.800
b;a;b;18;SITTING;2010-01-01 16:42:23.360
b;a;b;18;SITTING;2010-01-01 16:42:25.920
b;a;b;18;SITTING;2010-01-01 16:42:28.480
b;a;b;18;SITTING;2010-01-01 16:42:31.040
b;a;b;18;SITTING;2010-01-01 16:42:33.600
b;a;b;18;SITTING;2010-01-01 16:42:36.160
b;a;b;18;SITTING;2010-01-01 16:42:38.720
b;a;b;18;SITTING;2010-01-01 16:42:41.280
b;a;b;18;SITTING;2010-01-01 16:42:43.840
b;a;b;18;SITTING;2010-01-01 16:42:46.400
b;a;b;18;SITTING;2010-01-01 16:42:48.960
b;a;b;18;SITTING;2010-01-01 16:42:51.520
b;a;b;18;SITTING;2010-01-01 16:42:54.080
b;a;b;18;SITTING;2010-01-01 16:42:56.640
b;a;b;18;SITTING;2010-01-01 16:42:59.200
b;a;b;18;SITTING;2010-01-01 16:43:01.760
b;a;b;18;SITTING;2010-01-01 16:43:04.320
b;c;b;18;LAYING;2010-01-01 16:43:06.880
b;c;b;18;LAYING;2010-01-01 16:43:09.440
b;c;b;18;LAYING;2010-01-01 16:43:12.000
b;c;b;18;LAYING;2010-01-01 16:43:14.560
b;c;b;18;LAYING;2010-01-01 16:43:17.120
b;c;b;18;LAYING;2010-01-01 16:43:19.680
b;c;b;18;LAYING;2010-01-01 16:43:22.240
b;c;b;18;LAYING;2010-01-01 16:43:24.800
b;c;b;18;LAYING;2010-01-01 16:43:27.360
b;c;b;18;LAYING;2010-01-01 16:43:29.920
b;c;b;18;LAYING;2010-01-01 16:43:32.480
b;c;b;18;LAYING;2010-01-01 16:43:35.040
b;c;b;18;LAYING;2010-01-01 16:43:37.600
b;c;b;18;LAYING;2010-01-01 16:43:40.160
b;c;b;18;LAYING;2010-01-01 16:43:42.720
b;c;b;18;LAYING;2010-01-01 16:43:45.280
b;c;b;18;LAYING;2010-01-01 16:43:47.840
b;c;b;18;LAYING;2010-01-01 16:43:50.400
b;c;b;18;LAYING;2010-01-01 16:43:52.960
b;c;b;18;LAYING;2010-01-01 16:43:55.520
b;c;b;18;LAYING;2010-01-01 16:43:58.080
b;c;b;18;LAYING;2010-01-01 16:44:00.640
b;c;b;18;LAYING;2010-01-01 16:44:03.200
b;c;b;18;LAYING;2010-01-01 16:44:05.760
b;c;b;18;LAYING;2010-01-01 16:44:08.320
b;c;b;18;LAYING;2010-01-01 16:44:10.880
b;c;b;18;LAYING;2010-01-01 16:44:13.440
b;c;b;18;LAYING;2010-01-01 16:44:16.000
b;c;b;18;LAYING;2010-01-01 16:44:18.560
b;c;b;18;LAYING;2010-01-01 16:44:21.120
b;c;b;18;LAYING;2010-01-01 16:44:23.680
b;c;b;18;LAYING;2010-01-01 16:44:26.240
b;c;b;18;LAYING;2010-01-01 16:44:28.800
a;b;c;18;WALKING;2010-01-01 16:44:31.360
a;b;c;18;WALKING;2010-01-01 16:44:33.920
a;b;c;18;WALKING;2010-01-01 16:44:36.480
a;b;c;18;WALKING;2010-01-01 16:44:39.040
a;b;c;18;WALKING;2010-01-01 16:44:41.600
a;b;c;18;WALKING;2010-01-01 16:44:44.160
a;b;c;18;WALKING;2010-01-01 16:44:46.720
a;b;c;18;WALKING;2010-01-01 16:44:49.280
a;b;c;18;WALKING;2010-01-01 16:44:51.840
a;b;c;18;WALKING;2010-01-01 16:44:54.400
a;b;c;18;WALKING;2010-01-01 16:44:56.960
a;b;c;18;WALKING;2010-01-01 16:44:59.520
a;b;c;18;WALKING;2010-01-01 16:45:02.080
a;b;c;18;WALKING;2010-01-01 16:45:04.640
a;b;c;18;WALKING;2010-01-01 16:45:07.200
a;b;c;18;WALKING;2010-01-01 16:45:09.760
a;b;c;18;WALKING;2010-01-01 16:45:12.320
a;b;c;18;WALKING;2010-01-01 16:45:14.880
a;b;c;18;WALKING;2010-01-01 16:45:17.440
a;b;c;18;WALKING;2010-01-01 16:45:20.000
a;b;c;18;WALKING;2010-01-01 16:45:22.560
a;b;c;18;WALKING;2010-01-01 16:45:25.120
a;b;c;18;WALKING;2010-01-01 16:45:27.680
a;b;c;18;WALKING;2010-01-01 16:45:30.240
a;b;c;18;WALKING;2010-01-01 16:45:32.800
a;b;c;18;WALKING;2010-01-01 16:45:35.360
a;b;c;18;WALKING;2010-01-01 16:45:37.920
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:45:40.480
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:45:43.040
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:45:45.600
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:45:48.160
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:45:50.720
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:45:53.280
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:45:55.840
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:45:58.400
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:46:00.960
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:46:03.520
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:46:06.080
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:46:08.640
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:46:11.200
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:46:13.760
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:46:16.320
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:46:18.880
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:46:21.440
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:46:24.000
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:46:26.560
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:46:29.120
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:46:31.680
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:46:34.240
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:46:36.800
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:46:39.360
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:46:41.920
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:46:44.480
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:46:47.040
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:46:49.600
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:46:52.160
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:46:54.720
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:46:57.280
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:46:59.840
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:47:02.400
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:47:04.960
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:47:07.520
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:47:10.080
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:47:12.640
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:47:15.200
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:47:17.760
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:47:20.320
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:47:22.880
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:47:25.440
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:47:28.000
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:47:30.560
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:47:33.120
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:47:35.680
a;b;c;18;WALKING_UPSTAIRS;2010-01-01 16:47:38.240
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:47:40.800
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:47:43.360
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:47:45.920
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:47:48.480
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:47:51.040
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:47:53.600
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:47:56.160
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:47:58.720
a;b;c;18;WALKING_DOWNSTAIRS;2010-01-01 16:48:01.280
b;a;b;20;STANDING;2010-01-01 16:48:03.840
b;a;b;20;STANDING;2010-01-01 16:48:06.400
b;a;b;20;STANDING;2010-01-01 16:48:08.960
b;a;b;20;STANDING;2010-01-01 16:48:11.520
b;a;b;20;STANDING;2010-01-01 16:48:14.080
b;a;b;20;STANDING;2010-01-01 16:48:16.640
b;a;b;20;STANDING;2010-01-01 16:48:19.200
b;a;b;20;STANDING;2010-01-01 16:48:21.760
b;a;b;20;STANDING;2010-01-01 16:48:24.320
b;a;b;20;STANDING;2010-01-01 16:48:26.880
b;a;b;20;STANDING;2010-01-01 16:48:29.440
b;a;b;20;STANDING;2010-01-01 16:48:32.000
b;a;b;20;STANDING;2010-01-01 16:48:34.560
b;a;b;20;STANDING;2010-01-01 16:48:37.120
b;a;b;20;STANDING;2010-01-01 16:48:39.680
b;a;b;20;STANDING;2010-01-01 16:48:42.240
b;a;b;20;STANDING;2010-01-01 16:48:44.800
b;a;b;20;STANDING;2010-01-01 16:48:47.360
b;a;b;20;STANDING;2010-01-01 16:48:49.920
b;a;b;20;STANDING;2010-01-01 16:48:52.480
b;a;b;20;STANDING;2010-01-01 16:48:55.040
b;a;b;20;STANDING;2010-01-01 16:48:57.600
b;a;b;20;STANDING;2010-01-01 16:49:00.160
b;a;b;20;STANDING;2010-01-01 16:49:02.720
b;a;b;20;STANDING;2010-01-01 16:49:05.280
b;a;b;20;STANDING;2010-01-01 16:49:07.840
b;a;b;20;STANDING;2010-01-01 16:49:10.400
b;a;b;20;STANDING;2010-01-01 16:49:12.960
b;a;b;20;STANDING;2010-01-01 16:49:15.520
b;a;b;20;STANDING;2010-01-01 16:49:18.080
b;a;b;20;STANDING;2010-01-01 16:49:20.640
b;a;b;20;STANDING;2010-01-01 16:49:23.200
b;a;b;20;STANDING;2010-01-01 16:49:25.760
b;a;b;20;STANDING;2010-01-01 16:49:28.320
b;a;b;20;STANDING;2010-01-01 16:49:30.880
b;a;b;20;STANDING;2010-01-01 16:49:33.440
b;a;b;20;STANDING;2010-01-01 16:49:36.000
b;a;b;20;STANDING;2010-01-01 16:49:38.560
b;b;b;20;SITTING;2010-01-01 16:49:41.120
b;a;b;20;SITTING;2010-01-01 16:49:43.680
b;a;b;20;SITTING;2010-01-01 16:49:46.240
b;a;b;20;SITTING;2010-01-01 16:49:48.800
b;a;b;20;SITTING;2010-01-01 16:49:51.360
b;a;b;20;SITTING;2010-01-01 16:49:53.920
b;a;b;20;SITTING;2010-01-01 16:49:56.480
b;a;b;20;SITTING;2010-01-01 16:49:59.040
b;a;b;20;SITTING;2010-01-01 16:50:01.600
b;a;b;20;SITTING;2010-01-01 16:50:04.160
b;a;b;20;SITTING;2010-01-01 16:50:06.720
b;a;b;20;SITTING;2010-01-01 16:50:09.280
b;a;b;20;SITTING;2010-01-01 16:50:11.840
b;a;b;20;SITTING;2010-01-01 16:50:14.400
b;a;b;20;SITTING;2010-01-01 16:50:16.960
b;a;b;20;SITTING;2010-01-01 16:50:19.520
b;a;b;20;SITTING;2010-01-01 16:50:22.080
b;a;b;20;SITTING;2010-01-01 16:50:24.640
b;a;b;20;SITTING;2010-01-01 16:50:27.200
b;a;b;20;SITTING;2010-01-01 16:50:29.760
b;b;b;20;SITTING;2010-01-01 16:50:32.320
b;a;b;20;SITTING;2010-01-01 16:50:34.880
b;a;b;20;SITTING;2010-01-01 16:50:37.440
b;a;b;20;SITTING;2010-01-01 16:50:40.000
b;a;b;20;SITTING;2010-01-01 16:50:42.560
b;a;b;20;SITTING;2010-01-01 16:50:45.120
b;a;b;20;SITTING;2010-01-01 16:50:47.680
b;a;b;20;SITTING;2010-01-01 16:50:50.240
b;a;b;20;SITTING;2010-01-01 16:50:52.800
b;a;b;20;SITTING;2010-01-01 16:50:55.360
b;a;b;20;SITTING;2010-01-01 16:50:57.920
b;a;b;20;SITTING;2010-01-01 16:51:00.480
b;a;b;20;SITTING;2010-01-01 16:51:03.040
b;a;b;20;SITTING;2010-01-01 16:51:05.600
b;a;b;20;SITTING;2010-01-01 16:51:08.160
b;a;b;20;SITTING;2010-01-01 16:51:10.720
